32,81726,D
32,71345,D
32,23220,D
32,8166,D
32,118244,D
32,78498,F
32,300299,F
32,79554,GK
32,38128,M
32,25363,M
32,97752,M
184,107462,D
184,94935,D
184,18181,D
184,73380,F
184,33386,F
184,105720,GK
184,19155,M
184,21686,M
184,22847,M
184,86454,M
184,41868,M/F
