Team_id, Player_id, Start_prob, Sub_prob
214,18310,0.578947368421,0.421052631579
214,322595,0,0.0789473684211
214,322594,0,0.131578947368
214,34123,0.394736842105,0
214,322596,0.0263157894737,0.447368421053
214,105577,0.315789473684,0
214,338495,0,0.0263157894737
214,69878,0.289473684211,0.184210526316
214,4616,0.0526315789474,0.789473684211
214,107940,0.105263157895,0.105263157895
214,288783,0,0.0526315789474
214,8194,0.605263157895,0.315789473684
214,4905,0.5,0.131578947368
214,94936,0.184210526316,0.0789473684211
214,31101,0,0.0789473684211
214,115726,0.815789473684,0.0789473684211
214,30524,0.315789473684,0.0789473684211
214,36849,0.526315789474,0.0263157894737
214,323442,0,0.0263157894737
214,121488,0.184210526316,0.131578947368
214,41589,0.236842105263,0.578947368421
214,99487,0.657894736842,0.236842105263
214,243562,0.342105263158,0.421052631579
214,111141,0.315789473684,0.131578947368
214,27421,0.394736842105,0.0263157894737
214,9767,0.5,0.0263157894737
214,303743,0.105263157895,0.342105263158
214,22820,0.210526315789,0.236842105263
214,34876,0.736842105263,0.131578947368
214,302386,0,0.368421052632
214,8484,0.657894736842,0.0789473684211
214,32741,0.421052631579,0.263157894737
214,134459,0.947368421053,0.0263157894737
214,69090,0.157894736842,0.447368421053
214,9002,0.421052631579,0.5
211,19494,0,0.0263157894737
211,32720,0.210526315789,0.0526315789474
211,33477,0.236842105263,0.131578947368
211,86794,0.342105263158,0.0789473684211
211,14179,0,0.210526315789
211,24238,0.447368421053,0
211,344324,0,0.0789473684211
211,23957,0.394736842105,0.0263157894737
211,35565,0,0.131578947368
211,21427,0.263157894737,0.131578947368
211,134258,0,0.263157894737
211,81523,0.447368421053,0
211,122926,0.236842105263,0.210526315789
211,75692,0.447368421053,0
211,25829,0.0263157894737,0.131578947368
211,243548,0.184210526316,0.210526315789
211,79442,0.0526315789474,0.289473684211
211,71824,0.421052631579,0.0263157894737
211,22319,0,0.315789473684
211,86441,0.447368421053,0
211,5554,0,0.0526315789474
211,28981,0.157894736842,0.210526315789
211,77429,0.447368421053,0
211,90549,0,0.0789473684211
211,11869,0.0263157894737,0.131578947368
211,33318,0.0263157894737,0.105263157895
211,127119,0.105263157895,0.236842105263
259,145999,0.236842105263,0.315789473684
259,42916,0.526315789474,0.394736842105
259,135727,1.15789473684,0.0789473684211
259,317506,0.315789473684,0.105263157895
259,13361,0.736842105263,0.131578947368
259,13814,0.184210526316,0.394736842105
259,302312,0,0.0263157894737
259,248351,0.315789473684,0.184210526316
259,42705,0.184210526316,0.0789473684211
259,90907,0.815789473684,0.0789473684211
259,101605,0.421052631579,0.631578947368
259,302313,0,0.0263157894737
259,71327,0.0263157894737,0.0263157894737
259,33748,0.763157894737,0.0263157894737
259,100718,0.315789473684,0.289473684211
259,34171,0,0.0526315789474
259,138695,0,0.473684210526
259,26236,0.0263157894737,1.36842105263
259,8730,0.526315789474,0.236842105263
259,83357,0.394736842105,0.421052631579
259,69346,0.973684210526,0.0263157894737
259,34131,1.26315789474,0.131578947368
259,35174,0.973684210526,0.447368421053
259,31558,0.289473684211,0.0789473684211
259,299450,0.184210526316,0.0526315789474
259,28416,0.0526315789474,0.421052631579
259,135865,0,0.0526315789474
259,5487,0,0.0263157894737
259,4759,0.684210526316,0.5
259,108176,0.131578947368,0.210526315789
259,106872,0.105263157895,0.631578947368
259,22847,0.657894736842,0.289473684211
259,44847,1.02631578947,0.105263157895
259,29820,0.210526315789,0.842105263158
259,20973,1.42105263158,0
259,134459,0.210526315789,0.184210526316
259,67491,0.657894736842,0.157894736842
259,69525,0.131578947368,0.631578947368
175,35371,0.289473684211,0.894736842105
175,8507,0.842105263158,0.342105263158
175,108724,0.447368421053,0
175,14038,0.0526315789474,0.473684210526
175,280770,0,0.157894736842
175,8462,0.0263157894737,1.26315789474
175,8409,0,0.0789473684211
175,22079,1.15789473684,0.0263157894737
175,23446,0.0789473684211,0.289473684211
175,25964,1.15789473684,0.289473684211
175,315290,0,0.736842105263
175,91434,1.07894736842,0.263157894737
175,67424,0.263157894737,0.105263157895
175,34302,0.763157894737,0.315789473684
175,131523,0.0789473684211,0.342105263158
175,35691,0.789473684211,0.552631578947
175,188,0.368421052632,0
175,36849,0.789473684211,0.0789473684211
175,33891,0.394736842105,0.0526315789474
175,349750,0,0.0263157894737
175,244303,0,0.210526315789
175,8773,1.02631578947,0.210526315789
175,349891,0,0.0263157894737
175,317243,0.263157894737,0.526315789474
175,331928,0,0.131578947368
175,73063,1.21052631579,0
175,27550,0.342105263158,0.0263157894737
175,5835,0.973684210526,0.0263157894737
175,319889,0,0.289473684211
175,349444,0,0.0263157894737
175,11530,1.42105263158,0
175,94024,0.0789473684211,0.0789473684211
175,260780,0,0.0263157894737
175,40036,0.921052631579,0.184210526316
175,10498,0.5,0.552631578947
175,6695,0.184210526316,0.526315789474
175,76050,0.421052631579,1.0
26,23736,0.315789473684,0.763157894737
26,69375,0.973684210526,0
26,327852,0,0.263157894737
26,296522,0,0.0263157894737
26,113275,0.368421052632,0.973684210526
26,99165,0,0.0263157894737
26,124688,0.368421052632,0.684210526316
26,333044,0,0.0263157894737
26,52197,1.13157894737,0.289473684211
26,21683,0.710526315789,0.131578947368
26,74341,1.05263157895,0.105263157895
26,96182,1.26315789474,0.105263157895
26,318871,0.210526315789,0.763157894737
26,4511,1.13157894737,0.263157894737
26,108226,0.394736842105,0.0526315789474
26,330818,0.0263157894737,0.447368421053
26,115726,0.131578947368,0.0526315789474
26,10839,0.631578947368,0.657894736842
26,107846,0,0.236842105263
26,31451,0.315789473684,0.605263157895
26,111212,0.973684210526,0.315789473684
26,109915,0.947368421053,0.0789473684211
26,2856,0,0.0789473684211
26,107176,0.315789473684,1.05263157895
26,244779,0,0.605263157895
26,91762,0,0.0526315789474
26,336285,0,0.0263157894737
26,84146,0.105263157895,0.263157894737
26,68659,0.973684210526,0.0789473684211
26,136451,0.289473684211,0.236842105263
26,80767,0.973684210526,0.131578947368
26,94030,0,0.0263157894737
26,33568,1.21052631579,0.184210526316
26,136459,0.0526315789474,0.368421052632
26,29106,1.05263157895,0.157894736842
27,64343,0.236842105263,0.289473684211
27,43948,0,0.947368421053
27,274630,0.0263157894737,0.394736842105
27,90000,0.447368421053,0.210526315789
27,97635,0.210526315789,0.184210526316
27,22932,0.736842105263,0.105263157895
27,69956,0.868421052632,0.0263157894737
27,36096,0.947368421053,0.0526315789474
27,26682,0.157894736842,0.684210526316
27,25241,0.342105263158,0.210526315789
27,68393,0.578947368421,0.421052631579
27,10254,0,0.868421052632
27,91434,0,0.0526315789474
27,145940,0.0526315789474,0.736842105263
27,105339,0,0.157894736842
27,12462,0.684210526316,0.131578947368
27,27349,0.973684210526,0.184210526316
27,31376,0.368421052632,0.210526315789
27,331089,0,0.210526315789
27,14805,0.631578947368,0.0526315789474
27,11624,0,0.368421052632
27,317804,0.421052631579,0.0263157894737
27,33590,1.05263157895,0.394736842105
27,132838,0,0.0789473684211
27,75919,0.342105263158,0.0526315789474
27,131487,0.263157894737,0.184210526316
27,10133,1.44736842105,0
27,108638,0.105263157895,0.0789473684211
27,332412,0,0.0526315789474
27,335753,0,0.131578947368
27,17876,0,0.0263157894737
27,13805,0.447368421053,0.368421052632
27,116317,0.815789473684,0.263157894737
27,32323,0.578947368421,0.5
27,66957,0,0.131578947368
27,14524,0.0789473684211,0
27,14255,0.289473684211,0.421052631579
27,78152,0.131578947368,0.0526315789474
27,58761,0.394736842105,0.0263157894737
27,101373,0,0.0263157894737
27,84129,0,0.0526315789474
27,21499,1.15789473684,0.0789473684211
27,92729,0.131578947368,0
27,332416,0,0.0526315789474
27,332411,0.0263157894737,0.184210526316
27,332410,0,0.0263157894737
27,9795,0,0.0526315789474
27,25832,0.973684210526,0.368421052632
21,86458,1.0,0
21,82972,0.789473684211,0.210526315789
21,64343,0,0.210526315789
21,23757,0.868421052632,0.105263157895
21,124316,0.631578947368,0.0526315789474
21,5641,0.631578947368,0.342105263158
21,34822,0.526315789474,0.105263157895
21,288989,0,0.105263157895
21,32224,0.105263157895,0.184210526316
21,7616,0,0.236842105263
21,85070,0.842105263158,0.0789473684211
21,33704,0.0526315789474,0.315789473684
21,140088,0.421052631579,0.473684210526
21,8806,0,0.0526315789474
21,82923,0.526315789474,0.105263157895
21,44031,0.552631578947,0.184210526316
21,35328,0.0263157894737,0.0263157894737
21,28746,0.263157894737,0.684210526316
21,101135,0,0.0263157894737
21,33403,0.105263157895,0.342105263158
21,93309,0.0263157894737,0
21,78559,0.289473684211,0.263157894737
21,101862,0.157894736842,0.473684210526
21,136396,0,0.0789473684211
21,14085,0.684210526316,0.105263157895
21,8572,0,0.315789473684
21,109670,0.0526315789474,0.236842105263
21,9484,0.736842105263,0
21,24400,0.421052631579,0.394736842105
21,12417,0.184210526316,0.5
21,70140,0.842105263158,0.157894736842
21,67327,0.263157894737,0.631578947368
23,141486,0.157894736842,0.289473684211
23,112009,0.0263157894737,0
23,74603,0.342105263158,0.0789473684211
23,34949,0,0.0789473684211
23,27188,0.105263157895,0.315789473684
23,18538,0.0263157894737,0.236842105263
23,80758,0.289473684211,0.0789473684211
23,235743,0,0.210526315789
23,68648,0.447368421053,0
23,118326,0.210526315789,0.184210526316
23,40027,0.236842105263,0.157894736842
23,96257,0.289473684211,0.0526315789474
23,70099,0.315789473684,0.131578947368
23,136356,0.315789473684,0.105263157895
23,126958,0.315789473684,0.0526315789474
23,135366,0.315789473684,0.131578947368
23,136466,0,0.0789473684211
23,109227,0.368421052632,0.0789473684211
23,13450,0.342105263158,0.105263157895
23,70483,0.105263157895,0.263157894737
23,104368,0.157894736842,0.0789473684211
23,105171,0.289473684211,0.0526315789474
23,115279,0,0.263157894737
23,238916,0.263157894737,0.105263157895
29,280060,0,0.0789473684211
29,73399,0.5,0.947368421053
29,349484,0,0.0263157894737
29,68049,1.02631578947,0.131578947368
29,34693,0.263157894737,0.105263157895
29,19859,0.631578947368,0.0526315789474
29,66741,1.13157894737,0.0263157894737
29,71647,0.131578947368,0.157894736842
29,83297,0.0526315789474,0.473684210526
29,71015,0.0789473684211,0.0789473684211
29,14244,0.421052631579,0
29,14058,0.447368421053,0.0263157894737
29,118303,0.342105263158,0.394736842105
29,336237,0,0.0263157894737
29,336236,0,0.0526315789474
29,8786,0.368421052632,0.0526315789474
29,349485,0,0.0263157894737
29,21742,0.289473684211,0.447368421053
29,331582,0,0.394736842105
29,35003,0.289473684211,0.0526315789474
29,30060,0.605263157895,0.473684210526
29,330545,0,0.0263157894737
29,130964,0.342105263158,0.815789473684
29,83895,0.0789473684211,0
29,8148,0.578947368421,0.368421052632
29,84796,0,0.0526315789474
29,122980,0.473684210526,0.394736842105
29,89998,1.07894736842,0.157894736842
29,284123,0,0.0526315789474
29,133445,0.105263157895,0.473684210526
29,19277,1.13157894737,0
29,302206,0.0526315789474,0.763157894737
29,9767,0.210526315789,0.184210526316
29,332325,0.0789473684211,0.473684210526
29,260779,0,0.210526315789
29,303387,0,0.0526315789474
29,23547,0.842105263158,0.236842105263
29,8247,1.02631578947,0.184210526316
29,19782,0.578947368421,0.368421052632
29,69517,1.05263157895,0.0526315789474
29,141510,0,0.0526315789474
29,11104,0.0263157894737,0.0526315789474
29,23383,0.552631578947,0.236842105263
29,70676,0.842105263158,0.289473684211
29,34239,0.289473684211,0.526315789474
29,338500,0,0.0263157894737
183,105797,0.526315789474,0.815789473684
183,14111,0.921052631579,0.421052631579
