Player_id, Date, won_contest, accurate_pass, touch_factor, aerial_won, saves, tackles, yellow_card, red_card, goal_factor, assist_factor, shot_factor, cross_factor, tackle_factor, Position, Rating
333311,10/28/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0505405714286
333311,05/21/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0505405714286
333311,12/12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
333311,02/01/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
333311,11/25/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
333311,12/09/2017,0.0,9.0,0.0616438356164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0588235294118,3.0,0.0273095585349
333311,10/14/2017,0.0,4.0,0.0498614958449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0833333333333,2.0,0.0190390575515
97752,09/24/2016,0.0,86.0,0.127192982456,2.0,0.0,2.0,0.0,0.0,0.25,0.0,0.125,0.05,0.133333333333,3.0,0.229049044375
97752,04/16/2017,1.0,46.0,0.126022913257,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0357142857143,3.0,0.242964461363
97752,08/13/2017,6.0,54.0,0.122655122655,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857142857,0.05,0.0,3.0,0.299860047168
97752,12/02/2017,1.0,18.0,0.08,1.0,0.0,2.0,0.0,1.0,0.0,0.666666666667,0.125,0.05,0.133333333333,3.0,0.193257697736
97752,05/21/2017,1.0,36.0,0.0674002751032,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.111111111111,0.05,0.04,3.0,0.264773531161
97752,08/26/2017,4.0,93.0,0.152954808806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.05,0.0,3.0,0.253148858606
97752,10/23/2016,2.0,61.0,0.112403100775,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.125,0.05,0.190476190476,3.0,0.103429965018
97752,12/11/2016,2.0,32.0,0.121442125237,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.214285714286,0.05,0.0952380952381,3.0,0.255240010929
97752,01/02/2017,2.0,91.0,0.138165345413,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.153846153846,0.05,0.166666666667,3.0,0.236921019839
97752,02/01/2017,1.0,71.0,0.115023474178,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.05,0.111111111111,3.0,0.167272848334
97752,12/26/2016,3.0,58.0,0.122320302648,2.0,0.0,3.0,0.0,0.0,0.0,0.333333333333,0.307692307692,0.05,0.375,3.0,0.239672299179
97752,08/27/2016,1.0,79.0,0.135922330097,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.206896551724,0.05,0.0714285714286,3.0,0.237045829187
97752,09/10/2016,5.0,35.0,0.109836065574,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0714285714286,0.05,0.0833333333333,3.0,0.112727671645
97752,09/09/2017,2.0,56.0,0.116,3.0,0.0,1.0,0.0,0.0,0.0,0.5,0.277777777778,0.05,0.111111111111,3.0,0.179244376729
97752,04/09/2017,2.0,78.0,0.133682830931,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.166666666667,0.05,0.181818181818,3.0,0.236982448152
97752,12/17/2016,1.0,76.0,0.143421052632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.05,0.0666666666667,3.0,0.255715007193
97752,12/14/2016,4.0,77.0,0.144736842105,6.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.05,0.0434782608696,3.0,0.331959138753
97752,11/06/2016,4.0,94.0,0.129337539432,3.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.222222222222,0.05,0.0,3.0,0.225158619783
97752,05/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
97752,10/17/2016,1.0,27.0,0.107925801012,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.285714285714,0.05,0.0357142857143,3.0,0.156394217806
97752,11/27/2016,4.0,66.0,0.130695443645,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.176470588235,0.05,0.0625,3.0,0.184926530376
97752,11/25/2017,1.0,95.0,0.16976127321,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.133333333333,0.05,0.4,3.0,0.284420300371
97752,04/04/2017,4.0,39.0,0.0785536159601,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0869565217391,5.0,0.0848101007648
97752,09/18/2016,0.0,48.0,0.120634920635,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.133333333333,0.05,0.266666666667,3.0,0.0790248053667
97752,11/18/2017,3.0,54.0,0.0998766954377,4.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.05,0.0,3.0,0.268249482975
97752,12/31/2016,5.0,69.0,0.131167268351,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.21875,0.05,0.142857142857,3.0,0.229255914453
97752,02/05/2017,1.0,80.0,0.12514619883,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.05,0.0588235294118,3.0,0.209060623616
97752,03/04/2017,1.0,75.0,0.140897755611,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15,0.05,0.153846153846,3.0,0.0973669505607
97752,11/28/2017,4.0,34.0,0.119266055046,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.133333333333,0.05,0.142857142857,3.0,0.208664685715
97752,02/11/2017,1.0,84.0,0.142326732673,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.136363636364,0.05,0.107142857143,3.0,0.266777004672
97752,01/15/2017,0.0,35.0,0.0936639118457,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.222222222222,0.05,0.08,3.0,0.0956379493052
97752,10/29/2016,3.0,86.0,0.144353899884,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.157894736842,0.05,0.125,3.0,0.166622031504
97752,11/19/2016,2.0,48.0,0.112737920937,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0833333333333,0.05,0.0869565217391,3.0,0.140226728983
97752,04/23/2017,3.0,53.0,0.127840909091,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0555555555556,3.0,0.261839958193
97752,01/21/2017,3.0,67.0,0.123926380368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.05,0.0714285714286,3.0,0.120244458289
97752,08/19/2017,1.0,62.0,0.12125,1.0,0.0,3.0,1.0,0.0,0.25,0.25,0.176470588235,0.05,0.1875,3.0,0.320907707291
97752,08/19/2016,9.0,60.0,0.175697865353,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333333,0.05,0.0909090909091,3.0,0.363146955247
97752,12/04/2016,4.0,45.0,0.128571428571,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0833333333333,3.0,0.145122182049
97752,10/02/2016,2.0,50.0,0.107512953368,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.25,0.05,0.136363636364,3.0,0.127885365036
135179,08/20/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0540895714286
135179,10/21/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
